alert_id,created_at,product_id,product_name,warehouse_id,warehouse_name,supplier_id,supplier_name,alert_type,severity,quantity_on_hand,reorder_threshold,days_to_expiry,status
ALT001409,2026-06-26,P011,Dafalgan,WH002,Lyon Distribution Center,SUP002,PharmaLogistics,Expiration Risk,Medium,166,99,60,Open
ALT001410,2026-06-26,P035,Biseptine,WH005,Madrid Distribution Center,SUP007,ColdMed Logistics,Expiration Risk,High,1569,137,25,Open
ALT001411,2026-06-26,P045,Xarelto,WH005,Madrid Distribution Center,SUP003,BioHealth Distribution,Expiration Risk,High,516,87,20,Open
ALT001412,2026-06-26,P013,Forlax,WH008,Rome Distribution Center,SUP004,EuroMeds,Expiration Risk,Medium,91,87,45,Open
ALT001413,2026-06-26,P032,Cetirizine,WH004,Munich Distribution Center,SUP001,MediSupply Europe,Expiration Risk,Medium,4,204,72,Open
ALT001414,2026-06-26,P022,Cefixime,WH010,Amsterdam Distribution Center,SUP007,ColdMed Logistics,Expiration Risk,Medium,2254,145,55,Open
ALT001415,2026-06-26,P050,Nurofen,WH003,Berlin Distribution Center,SUP002,PharmaLogistics,Expiration Risk,Medium,1416,182,61,Open
ALT001416,2026-06-26,P026,Amlodipine,WH009,Brussels Distribution Center,SUP003,BioHealth Distribution,Expiration Risk,Critical,922,165,18,Open
ALT001417,2026-06-26,P005,Augmentin,WH001,Paris Distribution Center,SUP003,BioHealth Distribution,Expiration Risk,Medium,1465,92,33,Open
ALT001418,2026-06-26,P036,Sertraline,WH006,Barcelona Distribution Center,SUP006,HealthChain Partners,Expiration Risk,Medium,745,165,51,Open
ALT001419,2026-06-26,P035,Biseptine,WH003,Berlin Distribution Center,SUP007,ColdMed Logistics,Expiration Risk,High,57,137,27,Open
ALT001420,2026-06-26,P002,Amoxicilline,WH008,Rome Distribution Center,SUP001,MediSupply Europe,Expiration Risk,Medium,499,129,81,Open
ALT001421,2026-06-26,P032,Cetirizine,WH006,Barcelona Distribution Center,SUP001,MediSupply Europe,Expiration Risk,Medium,97,204,81,Open
ALT001422,2026-06-26,P036,Sertraline,WH001,Paris Distribution Center,SUP006,HealthChain Partners,Expiration Risk,Medium,1689,165,76,Open
ALT001423,2026-06-26,P014,Lovenox,WH010,Amsterdam Distribution Center,SUP007,ColdMed Logistics,Expiration Risk,Medium,34,223,67,Open
ALT001424,2026-06-26,P028,Omeprazole,WH008,Rome Distribution Center,SUP008,LifeCare Suppliers,Expiration Risk,Medium,892,232,62,Open
ALT001425,2026-06-26,P023,Azithromycine,WH009,Brussels Distribution Center,SUP006,HealthChain Partners,Expiration Risk,High,2310,111,-361,Open
ALT001426,2026-06-26,P015,Plavix,WH010,Amsterdam Distribution Center,SUP001,MediSupply Europe,Expiration Risk,Critical,637,221,60,Open
ALT001427,2026-06-26,P024,Metformine,WH006,Barcelona Distribution Center,SUP008,LifeCare Suppliers,Expiration Risk,High,1364,294,30,Open
ALT001428,2026-06-26,P011,Dafalgan,WH007,Milan Distribution Center,SUP002,PharmaLogistics,Expiration Risk,High,2144,99,6,Open
ALT001429,2026-06-26,P015,Plavix,WH007,Milan Distribution Center,SUP001,MediSupply Europe,Expiration Risk,Critical,889,221,64,Open
ALT001430,2026-06-26,P017,Levothyrox,WH001,Paris Distribution Center,SUP004,EuroMeds,Expiration Risk,Medium,1068,194,32,Open
ALT001431,2026-06-26,P027,Ramipril,WH007,Milan Distribution Center,SUP004,EuroMeds,Expiration Risk,High,781,130,16,Open
ALT001432,2026-06-26,P013,Forlax,WH005,Madrid Distribution Center,SUP004,EuroMeds,Expiration Risk,Medium,1763,87,49,Open
ALT001433,2026-06-26,P033,Fluconazole,WH003,Berlin Distribution Center,SUP003,BioHealth Distribution,Expiration Risk,Medium,96,229,84,Open
ALT001434,2026-06-26,P047,Lantus,WH003,Berlin Distribution Center,SUP007,ColdMed Logistics,Expiration Risk,Medium,702,139,89,Open
ALT001435,2026-06-26,P013,Forlax,WH009,Brussels Distribution Center,SUP004,EuroMeds,Expiration Risk,High,160,87,8,Open
ALT001436,2026-06-26,P038,Rivaroxaban,WH010,Amsterdam Distribution Center,SUP001,MediSupply Europe,Expiration Risk,Medium,58,259,47,Open
ALT001437,2026-06-26,P034,Ketoprofene,WH002,Lyon Distribution Center,SUP005,Global Pharma Supply,Expiration Risk,High,700,137,5,Open
ALT001438,2026-06-26,P009,Kardegic,WH008,Rome Distribution Center,SUP002,PharmaLogistics,Expiration Risk,High,39,115,24,Open
ALT001439,2026-06-26,P018,Zyrtec,WH010,Amsterdam Distribution Center,SUP002,PharmaLogistics,Expiration Risk,Medium,1289,294,56,Open
ALT001440,2026-06-26,P021,Tramadol,WH005,Madrid Distribution Center,SUP007,ColdMed Logistics,Expiration Risk,Medium,600,177,80,Open
ALT001441,2026-06-26,P024,Metformine,WH002,Lyon Distribution Center,SUP008,LifeCare Suppliers,Expiration Risk,Medium,1402,294,83,Open
ALT001442,2026-06-26,P010,Aerius,WH008,Rome Distribution Center,SUP007,ColdMed Logistics,Expiration Risk,Medium,2177,252,67,Open
ALT001443,2026-06-26,P028,Omeprazole,WH010,Amsterdam Distribution Center,SUP008,LifeCare Suppliers,Expiration Risk,Medium,884,232,69,Open
ALT001444,2026-06-26,P040,Salbutamol,WH002,Lyon Distribution Center,SUP002,PharmaLogistics,Expiration Risk,Medium,790,149,58,Open
ALT001445,2026-06-26,P012,Smecta,WH005,Madrid Distribution Center,SUP001,MediSupply Europe,Expiration Risk,Medium,59,144,67,Open
ALT001446,2026-06-26,P027,Ramipril,WH001,Paris Distribution Center,SUP004,EuroMeds,Expiration Risk,Medium,1941,130,58,Open
ALT001447,2026-06-26,P030,Furosemide,WH006,Barcelona Distribution Center,SUP003,BioHealth Distribution,Expiration Risk,Medium,1757,142,58,Open
ALT001448,2026-06-26,P007,Efferalgan,WH002,Lyon Distribution Center,SUP003,BioHealth Distribution,Expiration Risk,Critical,2446,214,24,Open
ALT001449,2026-06-26,P007,Efferalgan,WH007,Milan Distribution Center,SUP003,BioHealth Distribution,Expiration Risk,Critical,1445,214,72,Open
ALT001450,2026-06-26,P025,Insuline,WH007,Milan Distribution Center,SUP005,Global Pharma Supply,Expiration Risk,High,54,270,7,Open
ALT001451,2026-06-26,P034,Ketoprofene,WH009,Brussels Distribution Center,SUP005,Global Pharma Supply,Expiration Risk,High,152,137,-532,Open
ALT001452,2026-06-26,P034,Ketoprofene,WH003,Berlin Distribution Center,SUP005,Global Pharma Supply,Expiration Risk,High,1910,137,9,Open
ALT001453,2026-06-26,P050,Nurofen,WH007,Milan Distribution Center,SUP002,PharmaLogistics,Expiration Risk,High,1858,182,27,Open
ALT001454,2026-06-26,P011,Dafalgan,WH009,Brussels Distribution Center,SUP002,PharmaLogistics,Expiration Risk,Medium,92,99,71,Open
ALT001455,2026-06-26,P026,Amlodipine,WH001,Paris Distribution Center,SUP003,BioHealth Distribution,Expiration Risk,Critical,268,165,62,Open
ALT001456,2026-06-26,P025,Insuline,WH008,Rome Distribution Center,SUP005,Global Pharma Supply,Expiration Risk,Medium,19,270,63,Open
ALT001457,2026-06-26,P031,Loratadine,WH005,Madrid Distribution Center,SUP003,BioHealth Distribution,Expiration Risk,Medium,1922,269,31,Open
ALT001458,2026-06-26,P050,Nurofen,WH003,Berlin Distribution Center,SUP002,PharmaLogistics,Expiration Risk,High,509,182,21,Open
ALT001459,2026-06-26,P005,Augmentin,WH006,Barcelona Distribution Center,SUP003,BioHealth Distribution,Expiration Risk,Medium,1486,92,60,Open
ALT001460,2026-06-26,P005,Augmentin,WH007,Milan Distribution Center,SUP003,BioHealth Distribution,Expiration Risk,Medium,458,92,38,Open
ALT001461,2026-06-26,P022,Cefixime,WH010,Amsterdam Distribution Center,SUP007,ColdMed Logistics,Expiration Risk,Medium,97,145,77,Open
ALT001462,2026-06-26,P006,Ventoline,WH004,Munich Distribution Center,SUP001,MediSupply Europe,Expiration Risk,Medium,208,139,68,Open
ALT001463,2026-06-26,P008,Spasfon,WH004,Munich Distribution Center,SUP005,Global Pharma Supply,Expiration Risk,Medium,76,136,51,Open
ALT001464,2026-06-26,P043,Cortancyl,WH005,Madrid Distribution Center,SUP006,HealthChain Partners,Expiration Risk,Medium,1864,267,79,Open
ALT001465,2026-06-26,P050,Nurofen,WH001,Paris Distribution Center,SUP002,PharmaLogistics,Expiration Risk,Medium,725,182,54,Open
ALT001466,2026-06-26,P041,Clamoxyl,WH004,Munich Distribution Center,SUP007,ColdMed Logistics,Expiration Risk,Medium,1937,94,66,Open
ALT001467,2026-06-26,P006,Ventoline,WH009,Brussels Distribution Center,SUP001,MediSupply Europe,Expiration Risk,Medium,96,139,88,Open
ALT001468,2026-06-26,P017,Levothyrox,WH003,Berlin Distribution Center,SUP004,EuroMeds,Expiration Risk,Medium,1186,194,65,Open
ALT001469,2026-06-26,P036,Sertraline,WH010,Amsterdam Distribution Center,SUP006,HealthChain Partners,Expiration Risk,High,29,165,5,Open
ALT001470,2026-06-26,P009,Kardegic,WH009,Brussels Distribution Center,SUP002,PharmaLogistics,Expiration Risk,High,1832,115,24,Open
ALT001471,2026-06-26,P037,Atorvastatine,WH008,Rome Distribution Center,SUP003,BioHealth Distribution,Expiration Risk,Medium,2257,128,87,Open
ALT001472,2026-06-26,P028,Omeprazole,WH003,Berlin Distribution Center,SUP008,LifeCare Suppliers,Expiration Risk,High,47,232,23,Open
ALT001473,2026-06-26,P042,Flagyl,WH010,Amsterdam Distribution Center,SUP007,ColdMed Logistics,Expiration Risk,High,648,133,20,Open
ALT001474,2026-06-26,P002,Amoxicilline,WH004,Munich Distribution Center,SUP001,MediSupply Europe,Expiration Risk,Medium,397,129,64,Open
ALT001475,2026-06-26,P022,Cefixime,WH002,Lyon Distribution Center,SUP007,ColdMed Logistics,Expiration Risk,High,36,145,8,Open
ALT001476,2026-06-26,P044,Eliquis,WH001,Paris Distribution Center,SUP007,ColdMed Logistics,Expiration Risk,Medium,15,180,58,Open
ALT001477,2026-06-26,P007,Efferalgan,WH003,Berlin Distribution Center,SUP003,BioHealth Distribution,Expiration Risk,Critical,1986,214,67,Open
ALT001478,2026-06-26,P030,Furosemide,WH010,Amsterdam Distribution Center,SUP003,BioHealth Distribution,Expiration Risk,Medium,1306,142,60,Open
ALT001479,2026-06-26,P035,Biseptine,WH006,Barcelona Distribution Center,SUP007,ColdMed Logistics,Expiration Risk,Medium,61,137,38,Open
ALT001480,2026-06-26,P027,Ramipril,WH007,Milan Distribution Center,SUP004,EuroMeds,Expiration Risk,High,665,130,16,Open
ALT001481,2026-06-26,P018,Zyrtec,WH002,Lyon Distribution Center,SUP002,PharmaLogistics,Expiration Risk,Medium,631,294,83,Open
ALT001482,2026-06-26,P001,Doliprane,WH010,Amsterdam Distribution Center,SUP003,BioHealth Distribution,Expiration Risk,Medium,1965,178,35,Open
ALT001483,2026-06-26,P011,Dafalgan,WH003,Berlin Distribution Center,SUP002,PharmaLogistics,Expiration Risk,Medium,295,99,38,Open
ALT001484,2026-06-26,P041,Clamoxyl,WH004,Munich Distribution Center,SUP007,ColdMed Logistics,Expiration Risk,Medium,2083,94,31,Open
ALT001485,2026-06-26,P020,Gaviscon,WH006,Barcelona Distribution Center,SUP008,LifeCare Suppliers,Expiration Risk,Medium,2346,171,40,Open
ALT001486,2026-06-26,P041,Clamoxyl,WH010,Amsterdam Distribution Center,SUP007,ColdMed Logistics,Expiration Risk,Medium,1923,94,57,Open
ALT001487,2026-06-26,P019,Mopral,WH010,Amsterdam Distribution Center,SUP001,MediSupply Europe,Expiration Risk,Medium,2168,222,54,Open
ALT001488,2026-06-26,P027,Ramipril,WH010,Amsterdam Distribution Center,SUP004,EuroMeds,Expiration Risk,Medium,998,130,50,Open
ALT001489,2026-06-26,P035,Biseptine,WH008,Rome Distribution Center,SUP007,ColdMed Logistics,Expiration Risk,Medium,12,137,75,Open
ALT001490,2026-06-26,P034,Ketoprofene,WH009,Brussels Distribution Center,SUP005,Global Pharma Supply,Expiration Risk,Medium,74,137,34,Open
ALT001491,2026-06-26,P024,Metformine,WH003,Berlin Distribution Center,SUP008,LifeCare Suppliers,Expiration Risk,High,806,294,6,Open
ALT001492,2026-06-26,P049,Doxycycline,WH009,Brussels Distribution Center,SUP002,PharmaLogistics,Expiration Risk,Medium,1879,84,67,Open
ALT001493,2026-06-26,P006,Ventoline,WH003,Berlin Distribution Center,SUP001,MediSupply Europe,Expiration Risk,High,688,139,27,Open
ALT001494,2026-06-26,P021,Tramadol,WH003,Berlin Distribution Center,SUP007,ColdMed Logistics,Expiration Risk,Medium,1161,177,68,Open
ALT001495,2026-06-26,P020,Gaviscon,WH006,Barcelona Distribution Center,SUP008,LifeCare Suppliers,Expiration Risk,Medium,66,171,75,Open
ALT001496,2026-06-26,P047,Lantus,WH010,Amsterdam Distribution Center,SUP007,ColdMed Logistics,Expiration Risk,Medium,44,139,66,Open
ALT001497,2026-06-26,P012,Smecta,WH001,Paris Distribution Center,SUP001,MediSupply Europe,Expiration Risk,Medium,193,144,39,Open
ALT001498,2026-06-26,P032,Cetirizine,WH005,Madrid Distribution Center,SUP001,MediSupply Europe,Expiration Risk,High,1610,204,7,Open
ALT001499,2026-06-26,P004,Paracetamol,WH009,Brussels Distribution Center,SUP003,BioHealth Distribution,Expiration Risk,Medium,2185,231,51,Open
ALT001500,2026-06-26,P049,Doxycycline,WH001,Paris Distribution Center,SUP002,PharmaLogistics,Expiration Risk,Medium,52,84,49,Open
ALT001501,2026-06-26,P041,Clamoxyl,WH010,Amsterdam Distribution Center,SUP007,ColdMed Logistics,Expiration Risk,Medium,1077,94,50,Open
ALT001502,2026-06-26,P032,Cetirizine,WH010,Amsterdam Distribution Center,SUP001,MediSupply Europe,Expiration Risk,High,1276,204,26,Open
ALT001503,2026-06-26,P019,Mopral,WH008,Rome Distribution Center,SUP001,MediSupply Europe,Expiration Risk,Medium,5,222,88,Open
ALT001504,2026-06-26,P040,Salbutamol,WH004,Munich Distribution Center,SUP002,PharmaLogistics,Expiration Risk,High,329,149,25,Open
ALT001505,2026-06-26,P048,Inexium,WH006,Barcelona Distribution Center,SUP007,ColdMed Logistics,Expiration Risk,High,2195,187,24,Open
ALT001506,2026-06-26,P012,Smecta,WH003,Berlin Distribution Center,SUP001,MediSupply Europe,Expiration Risk,High,6,144,6,Open
ALT001507,2026-06-26,P016,Toplexil,WH009,Brussels Distribution Center,SUP008,LifeCare Suppliers,Expiration Risk,Medium,1696,283,47,Open
ALT001508,2026-06-26,P002,Amoxicilline,WH002,Lyon Distribution Center,SUP001,MediSupply Europe,Expiration Risk,Medium,61,129,63,Open
ALT001509,2026-06-26,P016,Toplexil,WH002,Lyon Distribution Center,SUP008,LifeCare Suppliers,Expiration Risk,Medium,697,283,83,Open
ALT001510,2026-06-26,P008,Spasfon,WH003,Berlin Distribution Center,SUP005,Global Pharma Supply,Expiration Risk,Medium,542,136,58,Open
ALT001511,2026-06-26,P012,Smecta,WH004,Munich Distribution Center,SUP001,MediSupply Europe,Expiration Risk,Medium,873,144,52,Open
ALT001512,2026-06-26,P048,Inexium,WH006,Barcelona Distribution Center,SUP007,ColdMed Logistics,Expiration Risk,Medium,988,187,80,Open
ALT001513,2026-06-26,P041,Clamoxyl,WH004,Munich Distribution Center,SUP007,ColdMed Logistics,Expiration Risk,High,2490,94,29,Open
ALT001514,2026-06-26,P030,Furosemide,WH003,Berlin Distribution Center,SUP003,BioHealth Distribution,Expiration Risk,Medium,296,142,77,Open
ALT001515,2026-06-26,P010,Aerius,WH006,Barcelona Distribution Center,SUP007,ColdMed Logistics,Expiration Risk,Medium,353,252,43,Open
ALT001516,2026-06-26,P028,Omeprazole,WH006,Barcelona Distribution Center,SUP008,LifeCare Suppliers,Expiration Risk,Medium,425,232,33,Open
ALT001517,2026-06-26,P041,Clamoxyl,WH006,Barcelona Distribution Center,SUP007,ColdMed Logistics,Expiration Risk,Medium,121,94,50,Open
ALT001518,2026-06-26,P049,Doxycycline,WH009,Brussels Distribution Center,SUP002,PharmaLogistics,Expiration Risk,High,33,84,24,Open
ALT001519,2026-06-26,P027,Ramipril,WH010,Amsterdam Distribution Center,SUP004,EuroMeds,Expiration Risk,High,226,130,8,Open
ALT001520,2026-06-26,P024,Metformine,WH002,Lyon Distribution Center,SUP008,LifeCare Suppliers,Expiration Risk,Medium,978,294,75,Open
ALT001521,2026-06-26,P002,Amoxicilline,WH003,Berlin Distribution Center,SUP001,MediSupply Europe,Expiration Risk,Medium,2363,129,75,Open
ALT001522,2026-06-26,P002,Amoxicilline,WH009,Brussels Distribution Center,SUP001,MediSupply Europe,Expiration Risk,High,1996,129,29,Open
ALT001523,2026-06-26,P022,Cefixime,WH010,Amsterdam Distribution Center,SUP007,ColdMed Logistics,Expiration Risk,Medium,1572,145,78,Open
ALT001524,2026-06-26,P034,Ketoprofene,WH002,Lyon Distribution Center,SUP005,Global Pharma Supply,Expiration Risk,High,934,137,29,Open
ALT001525,2026-06-26,P046,Humalog,WH003,Berlin Distribution Center,SUP001,MediSupply Europe,Expiration Risk,Medium,1102,132,86,Open
ALT001526,2026-06-26,P004,Paracetamol,WH003,Berlin Distribution Center,SUP003,BioHealth Distribution,Expiration Risk,High,21,231,9,Open
ALT001527,2026-06-26,P045,Xarelto,WH009,Brussels Distribution Center,SUP003,BioHealth Distribution,Expiration Risk,Medium,1260,87,70,Open
ALT001528,2026-06-26,P048,Inexium,WH002,Lyon Distribution Center,SUP007,ColdMed Logistics,Expiration Risk,Medium,3,187,77,Open
ALT001529,2026-06-26,P003,Ibuprofene,WH001,Paris Distribution Center,SUP008,LifeCare Suppliers,Expiration Risk,High,1036,232,19,Open
ALT001530,2026-06-26,P018,Zyrtec,WH007,Milan Distribution Center,SUP002,PharmaLogistics,Expiration Risk,Medium,1301,294,42,Open
ALT001531,2026-06-26,P007,Efferalgan,WH009,Brussels Distribution Center,SUP003,BioHealth Distribution,Expiration Risk,Critical,261,214,59,Open
ALT001532,2026-06-26,P001,Doliprane,WH009,Brussels Distribution Center,SUP003,BioHealth Distribution,Expiration Risk,High,70,178,7,Open
ALT001533,2026-06-26,P038,Rivaroxaban,WH007,Milan Distribution Center,SUP001,MediSupply Europe,Expiration Risk,Medium,535,259,74,Open
ALT001534,2026-06-26,P001,Doliprane,WH007,Milan Distribution Center,SUP003,BioHealth Distribution,Expiration Risk,Medium,967,178,60,Open
ALT001535,2026-06-26,P004,Paracetamol,WH001,Paris Distribution Center,SUP003,BioHealth Distribution,Expiration Risk,Medium,987,231,78,Open
ALT001536,2026-06-26,P021,Tramadol,WH001,Paris Distribution Center,SUP007,ColdMed Logistics,Expiration Risk,High,659,177,16,Open
ALT001537,2026-06-26,P009,Kardegic,WH001,Paris Distribution Center,SUP002,PharmaLogistics,Expiration Risk,Medium,347,115,62,Open
ALT001538,2026-06-26,P006,Ventoline,WH001,Paris Distribution Center,SUP001,MediSupply Europe,Expiration Risk,High,530,139,27,Open
ALT001539,2026-06-26,P035,Biseptine,WH005,Madrid Distribution Center,SUP007,ColdMed Logistics,Expiration Risk,High,997,137,15,Open
ALT001540,2026-06-26,P005,Augmentin,WH001,Paris Distribution Center,SUP003,BioHealth Distribution,Expiration Risk,High,1859,92,6,Open
ALT001541,2026-06-26,P042,Flagyl,WH006,Barcelona Distribution Center,SUP007,ColdMed Logistics,Expiration Risk,Medium,2106,133,33,Open
ALT001542,2026-06-26,P006,Ventoline,WH008,Rome Distribution Center,SUP001,MediSupply Europe,Expiration Risk,Medium,2164,139,39,Open
ALT001543,2026-06-26,P017,Levothyrox,WH006,Barcelona Distribution Center,SUP004,EuroMeds,Expiration Risk,Medium,1191,194,57,Open
ALT001544,2026-06-26,P039,Bisoprolol,WH002,Lyon Distribution Center,SUP005,Global Pharma Supply,Expiration Risk,Medium,19,249,75,Open
ALT001545,2026-06-26,P049,Doxycycline,WH008,Rome Distribution Center,SUP002,PharmaLogistics,Expiration Risk,Medium,996,84,74,Open
ALT001546,2026-06-26,P007,Efferalgan,WH003,Berlin Distribution Center,SUP003,BioHealth Distribution,Expiration Risk,Critical,229,214,21,Open
ALT001547,2026-06-26,P014,Lovenox,WH006,Barcelona Distribution Center,SUP007,ColdMed Logistics,Expiration Risk,High,1314,223,23,Open
ALT001548,2026-06-26,P040,Salbutamol,WH003,Berlin Distribution Center,SUP002,PharmaLogistics,Expiration Risk,Medium,1103,149,61,Open
ALT001549,2026-06-26,P028,Omeprazole,WH004,Munich Distribution Center,SUP008,LifeCare Suppliers,Expiration Risk,Medium,419,232,82,Open
ALT001550,2026-06-26,P045,Xarelto,WH007,Milan Distribution Center,SUP003,BioHealth Distribution,Expiration Risk,High,681,87,30,Open
ALT001551,2026-06-26,P003,Ibuprofene,WH005,Madrid Distribution Center,SUP008,LifeCare Suppliers,Expiration Risk,High,2317,232,21,Open
ALT001552,2026-06-26,P014,Lovenox,WH004,Munich Distribution Center,SUP007,ColdMed Logistics,Expiration Risk,Medium,1096,223,87,Open
ALT001553,2026-06-26,P040,Salbutamol,WH007,Milan Distribution Center,SUP002,PharmaLogistics,Expiration Risk,Medium,296,149,53,Open
ALT001554,2026-06-26,P043,Cortancyl,WH008,Rome Distribution Center,SUP006,HealthChain Partners,Expiration Risk,High,1662,267,28,Open
ALT001555,2026-06-26,P031,Loratadine,WH008,Rome Distribution Center,SUP003,BioHealth Distribution,Expiration Risk,Medium,8,269,86,Open
